"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TRIB2",0.94566829275136,9.60702840244957,4.72949868397904,6.16006701028347e-05,0.00548980222024669,1.76281910790669
"EFNB2",0.747619680406265,10.5646563963031,4.72862753756809,6.17457145263893e-05,0.00548980222024669,1.76058936518874
"ERO1A",0.812670542948966,10.5500058078598,4.72816342255605,6.18231279823283e-05,0.00548980222024669,1.75940144872674
"MUC12-AS1",-1.05232901723041,8.57354287986424,-4.7280630816445,6.18398773731173e-05,0.00548980222024669,1.75914462394886
"MLKL",-1.00048505431087,8.33159622466882,-4.72028960050817,6.31513212982708e-05,0.00558246976662934,1.73924913664404
"TET3",0.593430035899472,9.68555369200031,4.71237717754495,6.45147026910531e-05,0.00567551091218206,1.71899992699936
"PGRMC1",0.438913565873635,13.312361201768,4.71104028616562,6.47479434905249e-05,0.00567551091218206,1.71557879152095
"LOC100507053",-1.17616669203601,7.23019492159877,-4.70148927786548,6.64389105734595e-05,0.0057978569496896,1.69113920494854
"TXNDC16",0.737946273253639,8.11682386917628,4.70003881451538,6.6699533502325e-05,0.0057978569496896,1.68742794766777
"PDK4",0.688603467985564,10.1822228028485,4.69678826972201,6.72873085069587e-05,0.00582467979283059,1.67911112868593
"EPDR1",0.749681996255605,10.6982155209633,4.68441261872856,6.95727750375373e-05,0.00597461453978513,1.64745015661617
"PLAAT4",0.775622407078945,12.7852570737372,4.68325021263422,6.9791378217999e-05,0.00597461453978513,1.6444766129806
"LOC100505664",-1.09458776776354,3.42426136281032,-4.68278778745994,6.98785326290659e-05,0.00597461453978513,1.64329369931187
"PCBP1",0.682272496447613,11.9084368564867,4.67686342562569,7.10047595114158e-05,0.00604612772623329,1.62813946890799
"D2HGDH",0.966992389578177,8.5616867258079,4.67018957004865,7.22951549549822e-05,0.00608378885172504,1.61106958836381
"TMEM30B",0.55457431761887,12.1184598424614,4.66871174873081,7.258403960025e-05,0.00608378885172504,1.60728995064953
"ITLN1",2.60515948668959,7.58807172597561,4.66733545387659,7.28541126056371e-05,0.00608378885172504,1.60377004740237
"LINC00942",-2.05144599275089,6.14990404926523,-4.66716482871408,7.2887664428306e-05,0.00608378885172504,1.60333367485736
"C14orf132",1.07247780093626,11.0896925871948,4.66707594466689,7.29051487360397e-05,0.00608378885172504,1.60310635501918
"FGFBP1",-0.980795666633172,8.82309045008803,-4.65955141563787,7.44005515480071e-05,0.00618384185814552,1.58386354670487
"ADGRA3",0.792040720744104,9.73138240414446,4.65032509594855,7.62759501686167e-05,0.00631455901753048,1.56027164746276
"VPS35",-0.467997475585937,13.4751270562678,-4.64479709840262,7.74220982756825e-05,0.00637129458154183,1.54613804767245
"AGAP1",0.582416812222462,9.866952159697,4.64407974061934,7.75720843500923e-05,0.00637129458154183,1.54430404713918
"SCNN1G",1.25531283782915,9.92757810217481,4.63834256279552,7.8782084908191e-05,0.00644530139354777,1.5296371029829
"ADAMTS9-AS1",-2.15073179856711,2.70964686641417,-4.63648718148246,7.91774046508788e-05,0.00645233990557279,1.52489415881403
"FGFR3",0.988634655071353,10.476586440443,4.63272327654798,7.99854488949904e-05,0.00649282659473654,1.51527286169272
"MUC12",-2.21349758039613,7.21848924805496,-4.62818392168541,8.09709051542991e-05,0.00652717551363699,1.5036701512685
"RPL35A",0.453023473183913,13.7728553946777,4.62789359457565,8.10343427299387e-05,0.00652717551363699,1.50292809729464
"CLIC6",0.398774752277347,13.9410761604259,4.62396311595105,8.18980555713051e-05,0.00654857552793989,1.49288244871447
"FERMT1",-0.673712562483987,9.05424995783493,-4.62382839785863,8.19278215316034e-05,0.00654857552793989,1.49253814349764
"CHPT1",0.751972215182246,10.0595657546281,4.61093672254617,8.48266654829811e-05,0.00675440418055707,1.45959397515494
"USP51",0.700756855892783,9.72635917691212,4.60832147393143,8.5427083027491e-05,0.00677634907269779,1.45291171314708
"GALE",-0.706911050735032,10.0274489988763,-4.60553614134348,8.6071203948847e-05,0.00680158127568502,1.4457952081166
"MALL",1.05915423258055,9.4287253272792,4.60091394919078,8.71507970136018e-05,0.00686090538602929,1.43398632431251
"ZFP36",1.09385116746473,11.5340411262884,4.59326794506717,8.89663340951418e-05,0.00697750248831898,1.41445431694804
"CD109",-1.13631325706395,8.18551185933323,-4.58854714484078,9.01060366884803e-05,0.00704041999024373,1.40239623438734
"TFEB",1.0098291725005,8.92579241697751,4.58621043685879,9.06755347324701e-05,0.00705848136413728,1.39642810420698
"NWD2",-2.30642550035113,3.38705393814005,-4.57286383953815,9.39977017703345e-05,0.00727416574107185,1.36234499802692
"CROT",-0.648587940430037,11.501730212859,-4.57228833686478,9.41436463469178e-05,0.00727416574107185,1.36087554014731
"RHOB",0.876633926536108,12.4634308995226,4.56365567274968,9.63601062125724e-05,0.00737066805241738,1.33883537156346
"INO80",0.543992555824611,10.2479553830673,4.5633026458529,9.64518438983881e-05,0.00737066805241738,1.33793413510932
"SIN3A",0.564108300409622,9.62772251848329,4.56330006262315,9.64525154975527e-05,0.00737066805241738,1.33792754044903
"SRGAP3",0.509928154059084,10.0606871352756,4.5495057804766,0.000100105994146306,0.00762193886817601,1.30271744831011
"DIO1",-0.90644379936767,9.91630078810824,-4.54283655141171,0.0001019214265431,0.0077319447292442,1.28569778279923
"HMGN4",-0.555592916851175,10.8146095995365,-4.54127350491133,0.000102351619695652,0.00773595058876962,1.28170928579685
"AKAP7",0.66978039749597,9.10275766770652,4.53995518263951,0.000102715862002166,0.00773595058876962,1.27834536669135
"RHOBTB3",1.04479479082423,10.3976457706891,4.53451238505448,0.000104233366678446,0.00782200178289836,1.26445817516137
"STOX1",0.453062049430924,11.4903900512513,4.5323289189579,0.00010484838729096,0.0078399536045305,1.25888756655679
"WDR20",0.452968103892804,9.72801199561521,4.51294006700966,0.000110470446259122,0.00823083732092075,1.20943328088114
"BICD1",-0.902003558323133,6.66212305238199,-4.51106166069662,0.00011103079163277,0.00824314724214539,1.20464327063486
"FOXA2",1.43445156307321,8.90657718870287,4.50834387015973,0.000111846539022391,0.00827426417406072,1.19771316662132
"BCL2L14",-0.705191866773919,9.08911293237343,-4.50624302895575,0.000112481189581072,0.0082918112262909,1.19235652474839
"JADE3",0.585962171001277,8.28996116778283,4.49695544435507,0.000115330084215412,0.00846279031153474,1.16867858731632
"GPR34",-1.17404985758513,7.50447772509442,-4.49509616250575,0.000115908963828255,0.00846279031153474,1.1639391297779
"TMEM97",0.945280541389627,9.61940999677466,4.49474844217481,0.000116017545254479,0.00846279031153474,1.16305278647874
"WFDC6",0.899400975259809,8.84743287194128,4.4931161331009,0.000116528613698093,0.00847045274902302,1.15889211041584
"ZCCHC3",0.485311099512483,9.94532965411732,4.48997879447561,0.000117517192237385,0.00849198579109819,1.15089564949888
"H2BC21",0.796457029437132,10.9017330982351,4.48959418361148,0.000117638955691083,0.00849198579109819,1.14991539381363
"PRR15L",0.804050746966462,10.1640331156991,4.48599525502248,0.000118784429773306,0.00854510611700243,1.14074327029334
"FAM71E1",1.68122512192972,6.06353916549937,4.48037800714946,0.000120594491096146,0.00864550609363504,1.12642894327003
"PACSIN2",-0.452061836294087,12.6964082688487,-4.47004099579819,0.000123997342242564,0.00885901559542591,1.10009258930617
"ZNF844",0.523563860715461,9.58368397922073,4.4662882791256,0.000125256166802909,0.00888226911178151,1.09053323183825
"KCNC4",1.5998913751363,6.44045221112046,4.46599136388952,0.00012535630546623,0.00888226911178151,1.08977693406583
"TMCO5A",-0.854585559089147,7.73100092855171,-4.46526947278958,0.000125600104878513,0.00888226911178151,1.08793816867171
"BCL6",0.470163141306807,13.0827529891885,4.45024658536323,0.000130781951235826,0.00921747657662771,1.04968047053858
"AHNAK",0.567962469867112,12.1336912450868,4.44343432408406,0.000133201157016534,0.00934421062878816,1.0323372042534
"PRKACB",-0.699677123952693,9.94871459749979,-4.44266838420554,0.000133475925960065,0.00934421062878816,1.03038740511739
"CACNA2D3",-1.38097692238726,6.15991165298081,-4.41657654320171,0.000143179768977982,0.0099877302493027,0.963991903202113
"EDEM3",-0.80253269106805,11.3745574549484,-4.41504932735652,0.000143768973625546,0.0099877302493027,0.960107134985408
"NUTM2A-AS1",0.966182972825002,6.91589074549344,4.41418257609679,0.000144104438933952,0.0099877302493027,0.957902461868756
"HS3ST3A1",-2.01228333052747,5.24041955768115,-4.40404564139767,0.000148085968019497,0.0102297002146448,0.932122220233832
"FUT3",-0.935972538734347,8.96834038223277,-4.39574471116215,0.000151427520687605,0.0104260096916991,0.911017030380239
"KDELR3",-0.757314101863864,10.5928509893883,-4.38950056038701,0.000153990326162704,0.0105675861329156,0.895144676311114
"BCAS4",0.650238650021668,9.18330932322258,4.37747223027175,0.00015904905062277,0.0108789550625975,0.864577706436076
"PAK1",0.385798460756567,10.5063610916589,4.36751690911643,0.000163360357754146,0.0111373326257091,0.839287399948867
"PRDM2",0.442584069592126,11.4463618925642,4.36523605546821,0.000164364323503592,0.0111394078060241,0.833494281578305
"PCSK6",0.928517962430583,8.47735597374454,4.36502233550015,0.000164458709819549,0.0111394078060241,0.83295147781086
"BHLHE40",0.979951297442746,11.1849817473251,4.36323195288733,0.000165251520523354,0.0111442928286914,0.828404427878888
"PRDM11",0.658082408276988,8.0473082965178,4.36185873525941,0.000165862171164243,0.0111442928286914,0.824917031748361
"MT1M",2.30866209253788,5.08303894115805,4.36125040067461,0.0001661334037831,0.0111442928286914,0.823372166405532
"FAM114A1",-0.434802751608254,11.9658007132674,-4.35684723870319,0.000168109758880511,0.011240723685145,0.81219124053404
"ITPR2",-1.68849736185669,5.87462389220525,-4.35424418562364,0.000169289083697338,0.0112834149012583,0.805582070336333
"MAGI1",0.656913125870823,10.0731629930992,4.35233025120084,0.000170161430021738,0.0113054387041831,0.800722934197604
"CKAP4",-0.663559483562727,10.9316555123239,-4.33848554241814,0.000176605787941457,0.0116437022122425,0.765582813746959
"ARHGEF26",0.679073060267703,9.98783686635096,4.33827252542306,0.000176706808617056,0.0116437022122425,0.765042268307099
"OR51I2",-1.46415125098858,6.36626670797459,-4.3377020242946,0.000176977643939735,0.0116437022122425,0.763594601041301
"LOC100996583",1.19545582562389,7.31369190993248,4.33663510272666,0.000177485250862483,0.0116437022122425,0.760887323378754
"TNNT3",-0.861577213420667,8.79536670072473,-4.32689626941331,0.000182185888608758,0.0119146144456298,0.736179876205164
"SLC22A4",0.448500558401163,13.9417533490132,4.32061463027491,0.000185283086764204,0.0120603663326149,0.720247703473037
"GMNN",0.683502832583859,10.1864868063584,4.32003643304411,0.000185570779060942,0.0120603663326149,0.718781390808559
"GSTA4",-0.529110974296973,10.5287740990254,-4.31650268083801,0.000187338704599851,0.0120821231312606,0.709820408129505
"EEF2K",0.371079670563184,11.767321330926,4.31528513786524,0.000187951695161682,0.0120821231312606,0.70673318607475
"PRDX1",-0.573357188200005,14.4601266924547,-4.31483137399043,0.000188180657499376,0.0120821231312606,0.70558264853709
"SEC14L3",2.18160333679336,9.87748479867436,4.31474924670848,0.000188222127200637,0.0120821231312606,0.705374413286504
"ATP12A",1.0538215025843,9.97017044592642,4.31191863390993,0.000189656976462235,0.0121368829538502,0.698197708648996
"JPT1",-0.593957943861884,10.0074591295398,-4.30953728727371,0.000190872480529732,0.012177314033062,0.692160622345033
"NIT2",-0.396816146471712,11.4286102544342,-4.30806588252011,0.000191627379884552,0.0121882024364376,0.688430635050348
"ETV1",-1.72424611619447,6.19094254432077,-4.30641087968367,0.000192480008532989,0.0122052216960949,0.684235462140882
"BVES",-1.51094738189807,4.9306695746109,-4.30499854169326,0.000193210591807368,0.0122144223220767,0.680655601833677
"TCERG1L",-1.44610803273117,5.43345049768347,-4.30002766623176,0.000195803874412944,0.0123234194022379,0.668057335208627
"SPA17",-0.371738009744414,13.6507101492511,-4.2994334813377,0.000196116155763732,0.0123234194022379,0.666551573810043
"HEG1",0.844930593697798,8.67967129621813,4.29757629717252,0.000197095406475202,0.0123477608705275,0.66184537422907
"EXD1",-2.01669645124883,3.64502313456908,-4.29465667998419,0.000198644653911899,0.0123897079110898,0.654447553925042
"MARCKS",0.452008845816822,13.2628762631691,4.29407876097707,0.000198952744234257,0.0123897079110898,0.652983296963489
"COPB2",-0.392775997961751,12.6684203001714,-4.29153448386165,0.000200314743513726,0.0124343694741689,0.646537300655487
"EGR1",1.51986437481346,13.3493592848177,4.290517052804,0.000200861974537192,0.0124343694741689,0.643959778485512
"MDC1",0.589784921375824,9.08978332894459,4.28575790909906,0.000203441430296781,0.0125567902924599,0.631904416893436
"STAC",-1.38552687772211,7.71712265264199,-4.2823694962362,0.000205297915154781,0.0126308880809422,0.623322535320458
"TLR7",-1.36408370146039,5.8608836869925,-4.28136254898177,0.000205852839973173,0.0126308880809422,0.62077243338934
"LOC285000",-1.65175956430757,3.37387820654725,-4.27847168287537,0.000207454251517421,0.012691819927145,0.613451823076696
"TNPO1",-0.658260279206756,12.9107983854821,-4.27650111537428,0.00020855292210033,0.0126935394391247,0.608462160264916
"SLAMF7",1.37774133783104,8.39568394584441,4.27623941519086,0.000208699263139668,0.0126935394391247,0.607799538419457
"USP21",0.812430949275972,10.5129883532827,4.2728708035083,0.000210592070413196,0.0127714295725584,0.599270834357694
"ACAT2",0.577136560755781,10.0887834765384,4.271069274792,0.000211611305935191,0.0127941179593582,0.594710140137998
"THBS3",0.99591947000387,7.965990922789,4.27004542786516,0.00021219273386722,0.0127941179593582,0.592118339559287
"CCDC88C",0.589551492985189,11.301248958374,4.26369385107777,0.000215835204012156,0.0129762363864599,0.576041999480379
"RABEP2",-0.576902509849857,10.3559378925838,-4.25956982413555,0.000218233298653234,0.0130827099899534,0.56560585640393
"DCLRE1C",-0.738227669665005,10.2387469822048,-4.25791888348731,0.000219200684851859,0.0131030506801705,0.561428498934895
"ADCY2",0.704458885925584,9.93363564261702,4.2506558337255,0.000223507197502438,0.0133223061551311,0.543054063026027
"LRRC31",-1.08273885702727,8.13939974322817,-4.24680884734575,0.000225822018698269,0.0134138531535733,0.533323874482288
"CEP85L",-0.529812735831449,8.61312914232583,-4.24497731387672,0.000226932415188648,0.0134138531535733,0.528691892401827
"PCDH8",-1.9722720357682,4.08795877036075,-4.24491216128366,0.00022697201434241,0.0134138531535733,0.528527126464749
"TGIF2",0.703732885889091,7.60872412886115,4.24134357869577,0.000229151441385282,0.0135043993507903,0.519503103591409
"PLA2G12A",-0.606502263121179,9.2962790258397,-4.23689670121596,0.000231896261883824,0.0136254854786944,0.508259895183119
"G6PD",-0.964221591662954,8.84865776547095,-4.23563577898553,0.000232680463966447,0.0136254854786944,0.505072222162764
"CREG2",-2.09170481868482,4.10734045830129,-4.23485801636465,0.000233165483457669,0.0136254854786944,0.503106080792816
"PCDH20",0.774838230895744,9.28625022369787,4.23002770463216,0.000236200180349101,0.013742478326071,0.4908966980574
"CLDN8",0.991549311622462,11.1174435658298,4.22926114857572,0.000236685356634334,0.013742478326071,0.488959324954481
"MAP1B",-0.877790404048069,11.6710793374347,-4.228538388933,0.000237143715721673,0.013742478326071,0.487132696985016
"ELMOD1",-2.06384443712366,8.30269091610167,-4.22331362108184,0.000240483370898125,0.0138749244517456,0.473929760070936
"CEBPD",0.553933554441825,12.0171295807317,4.222501628517,0.000241006553748635,0.0138749244517456,0.471878116314021
"PNMA8A",1.01257746307635,9.77061871310328,4.2218542428062,0.000241424483557839,0.0138749244517456,0.470242430101773
"SLC25A48-AS1",-1.24586417729092,4.85306048531855,-4.22033554665501,0.000242407716298759,0.0138853459589193,0.46640545992063
"CDKAL1",1.8727465893207,7.3592975035445,4.21952056920761,0.000242936979915902,0.0138853459589193,0.464346526801382
"LOC647070",-0.743582422060971,8.87027381114124,-4.21212513800356,0.000247792265203729,0.0141241591166125,0.445666121680953
"ZNF516",0.42701648703145,9.52961961983336,4.21107143821108,0.000248491810340444,0.0141254390935214,0.443005008842515
"HSPA2",0.725866496848246,9.44540999411219,4.20691976505231,0.000251267137089695,0.0142443886249055,0.432521125800471
"ZNF717",0.491483160719412,8.58354576987942,4.20450682204241,0.000252894209778653,0.0142643373583718,0.426428758601931
"KCNJ2",0.745766192004259,10.8307067403384,4.2042494132226,0.00025306839693084,0.0142643373583718,0.425778871479058
"SHISA7",-1.59152083232654,4.88968369437307,-4.20336132954768,0.000253670269387209,0.0142643373583718,0.42353675657153
"ARRDC3",0.650685782021789,10.3381239797665,4.20003815464043,0.000255935034665587,0.0143530018634233,0.415147598476275
"SLC6A20",1.40176944542781,6.24527264397054,4.19877977779885,0.000256797834426619,0.0143627786107457,0.411971210381487
"WDR72",-1.66961190250199,7.21741687941198,-4.19774921153351,0.00025750657815044,0.014363909714905,0.409369987593722
"LINC00265",-0.926480109133585,7.28482808833398,-4.19559177618147,0.000258996562224016,0.0144084967496465,0.403924838176398
"CA12",-1.18417589325324,9.37801817921955,-4.1895758446991,0.000263196490723465,0.014601419050688,0.38874390082231
"PLAT",-1.06654516551381,7.3273864080925,-4.18783682522177,0.000264423052851187,0.014601419050688,0.384356297341628
"ANTXR2",0.659480712280088,9.73233411668053,4.18763734998227,0.00026456410704439,0.014601419050688,0.383853035906123
"VWA5B1",-1.81253178079814,4.2935082485374,-4.18568210206187,0.000265950657188343,0.0146200048067472,0.37892031957436
