"","symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","g","ENTREZID"
"8094","KANK4",0.404295409258799,3.71366120232238,0.890282433373898,0.381100495969244,0.671489830860505,-5.98959018761982,"stable","163782"
"8095","KANSL1",0.240096301058665,11.0103527110785,2.05936362006753,0.0491224043509611,0.261026897496116,-4.40125895872545,"stable","284058"
"8096","KANSL1-AS1",0.261933689173549,9.45306558921606,1.13652814659529,0.265623309658314,0.574122822844151,-5.747641700962,"stable","644246"
"8097","KANSL1L",0.102526120118945,10.3326432982818,0.636813865576345,0.52955530402808,0.77814463139816,-6.1803004009019,"stable","151050"
"8098","KANSL1L-AS1",-0.496755027450335,4.40894797210509,-1.01840731217034,0.317433780230813,0.620117002212988,-5.87048952632476,"stable","101928020"
"8099","KANSL2",0.0479223375546454,9.70125737745894,0.492531536304712,0.626285368001098,0.83764363041665,-6.26140513191194,"stable","54934"
"8100","KANSL3",0.118024655564872,10.5304147068877,1.01799710781206,0.317625165358309,0.620368132978786,-5.87089454890942,"stable","55683"
"8101","KARS1",-0.212417607436659,13.6061735370874,-1.68948677899287,0.102527564735815,0.369099233048933,-5.017320825265,"stable","3735"
"8102","KASH5",-0.624210677325348,6.10511863688602,-3.44501872224152,0.00186320082101958,0.0456072091524964,-1.44699686038424,"stable","147872"
"8103","KAT14",-0.00866697055172239,9.12329606576478,-0.0740985200188181,0.941472789017376,0.977411945185833,-6.38030503316348,"stable","57325"
"8104","KAT2A",-0.0195312061008401,8.76871053696987,-0.0892980918840174,0.929497532338391,0.974060252164531,-6.37905407355455,"stable","2648"
"8105","KAT2B",0.0431012696285276,9.13006040810223,0.177930106703053,0.860092828319997,0.948475345407113,-6.36712991497364,"stable","8850"
"8106","KAT5",0.483046108146034,10.5123625788579,3.20021661935436,0.00347095896040069,0.0647105860874702,-2.02375949087774,"stable","10524"
"8107","KAT6A",0.326591365461184,11.0817320029227,3.28231441136499,0.00282168276043079,0.0573183502902698,-1.83225701262031,"stable","7994"
"8108","KAT6B",0.340608584056667,10.4994767314305,2.12424498390663,0.0428596744608905,0.243700879968138,-4.28393894206998,"stable","23522"
"8109","KAT7",0.433753218006329,9.8859694695678,2.56785092900351,0.0160224900124995,0.147204822047562,-3.4172928335226,"stable","11143"
"8110","KAT8",0.0276127889416919,10.3733698161731,0.192866837838814,0.848492268589854,0.9437062662495,-6.3643431036161,"stable","84148"
"8111","KATNA1",0.0331010400110365,9.87094767877083,0.294570112448952,0.770552777758677,0.910006909119814,-6.33942476566271,"stable","11104"
"8112","KATNAL1",0.156971767015719,9.79645252211987,1.05477501874691,0.300782852273093,0.605248356154617,-5.83398326751144,"stable","84056"
"8113","KATNAL2",-0.293553252256007,10.053307957746,-2.14672990010957,0.0408615268522783,0.237895316344188,-4.24267966336518,"stable","83473"
"8114","KATNB1",-0.0252436572943715,11.7073588707183,-0.146958937199606,0.884245373867935,0.957844487752888,-6.37219440921261,"stable","10300"
"8115","KATNBL1",0.10641348339016,9.75938701037079,0.550442203058293,0.586496632142548,0.815645139641213,-6.23128426151706,"stable","79768"
"8116","KATNIP",0.0390098048069394,11.9975093695475,0.352103514014689,0.727466790108764,0.890139010054509,-6.32075397536062,"stable","23247"
"8117","KAZALD1",-0.568096315440856,7.23253985331008,-2.83290085660296,0.00857250595552823,0.107007420297402,-2.8526701285987,"stable","81621"
"8118","KAZN",-0.115784777235298,11.6847637650815,-0.653911194001348,0.518644975491984,0.771857853794527,-6.16935397148377,"stable","23254"
"8119","KBTBD11",-0.336246932278786,5.72123108232276,-0.73463319084352,0.468832621085971,0.738913584426449,-6.11389368647849,"stable","9920"
"8120","KBTBD12",-0.157939166934629,6.93452954915325,-0.612022149656415,0.545591897957882,0.790042213868074,-6.19567310855713,"stable","166348"
"8121","KBTBD2",0.0900398123703834,9.89160837909924,0.711624263654561,0.482740267034695,0.748823514824731,-6.13033506476543,"stable","25948"
"8122","KBTBD3",-0.121650983998929,7.85691193258276,-0.797325058358253,0.432149277302974,0.711338032436061,-6.06655492174339,"stable","143879"
"8123","KBTBD4",-0.370625461412015,11.1175886025462,-2.76664227171436,0.0100465835271798,0.115860600079616,-2.99670533192478,"stable","55709"
"8124","KBTBD6",0.120120772091235,8.38550849984087,0.714980801984393,0.480696782647016,0.747468922912826,-6.12796794347284,"stable","89890"
"8125","KBTBD7",0.474803057671927,9.34550969937593,3.03335642770047,0.00525921701679052,0.0815211345944292,-2.40631056962867,"stable","84078"
"8126","KBTBD8",-0.176310540696831,6.57852096409215,-0.875969554352047,0.388696493164996,0.678069382331263,-6.00196292824293,"stable","84541"
"8127","KCMF1",-0.183483134674917,12.1359438146405,-1.90266740425245,0.0676908543587537,0.305157146573743,-4.67356215042911,"stable","56888"
"8128","KCNA1",1.98102830440613,8.17752935528175,5.76942661601564,3.75149803584621e-06,0.000809037713173755,4.4192335932845,"UP","3736"
"8129","KCNA10",-0.338394155994597,4.07592709744151,-1.06345126850005,0.296902800322261,0.601766853232586,-5.8250998620675,"stable","3744"
"8130","KCNA2",-0.366746388775939,5.53791433534109,-0.734320698835116,0.469019925461367,0.738913584426449,-6.11412034897331,"stable","3737"
"8131","KCNA3",-0.932049103173927,3.8760891811041,-1.50331945436572,0.144248716665984,0.434471053826528,-5.29041365402347,"stable","3738"
"8132","KCNA4",-0.995732110677009,4.71225880782283,-2.67751440327172,0.0124072806852985,0.130201554153268,-3.1874876646759,"stable","3739"
"8133","KCNA5",-0.763579115338864,3.24168582662806,-1.5686042787696,0.128270497589677,0.410174604646817,-5.19764360820687,"stable","3741"
"8134","KCNA7",-0.247283902408295,3.03583963861982,-0.702802092794846,0.488134956534471,0.752352214436614,-6.13650555646491,"stable","3743"
"8135","KCNAB1",-0.580806278753156,5.62447978534974,-1.04699461397905,0.304292492989193,0.608468320592403,-5.84189252640876,"stable","7881"
"8136","KCNAB2",-0.338221651320284,8.40960835062479,-1.56941736391984,0.128081034593113,0.410071599705573,-5.19646750750192,"stable","8514"
"8137","KCNAB3",0.294580336765022,5.39158748998078,0.516683716039455,0.609541518346974,0.828633406315969,-6.24924137700176,"stable","9196"
"8138","KCNB1",0.496597379444941,8.51792934932608,2.91216506364877,0.00707700540796833,0.0966233552493687,-2.6780136552991,"stable","3745"
"8139","KCNB2",0.101605747923625,4.981367838188,0.230850229761534,0.81915412134728,0.931721350337876,-6.35624825422003,"stable","9312"
"8140","KCNC1",-0.416113058403015,4.78406942121014,-0.874926006779995,0.389254097863579,0.678485438832789,-6.00285762242747,"stable","3746"
"8141","KCNC2",-0.929336378975735,5.55871480737079,-1.99088180129165,0.0565991847692798,0.2799488335071,-4.52222439586441,"stable","3747"
"8142","KCNC3",0.376557042838056,6.01525202564852,1.00409473579694,0.324158685758494,0.625066873305638,-5.88453200260896,"stable","3748"
"8143","KCNC4",1.5998913751363,6.44045221112046,4.46599136388952,0.00012535630546623,0.00888226911178151,1.08977693406583,"UP","3749"
"8144","KCND1",-0.0742644235549266,4.46339590362915,-0.149706874812875,0.882097465045591,0.957135649428376,-6.37178402240508,"stable","3750"
"8145","KCND2",-1.77566364315565,3.23028043350088,-3.49101623388738,0.00165523270349156,0.0423947245413928,-1.33680813692674,"DOWN","3751"
"8146","KCND3",-0.818818037097412,6.76190703854153,-2.91745736542327,0.00698650099142506,0.0958897261073089,-2.66626407898539,"stable","3752"
"8147","KCNE2",-1.07336219479563,4.07333308595988,-3.00888482885391,0.00558608435868568,0.0843858739253444,-2.46161027173566,"DOWN","9992"
"8148","KCNE3",-0.330851639210669,12.3667230706556,-2.49262568649831,0.0190435850998725,0.161236717675949,-3.57160599362295,"stable","10008"
"8149","KCNE4",0.0636696270259449,5.9609849361435,0.153341901847201,0.879257576698863,0.955829639859802,-6.37122949434564,"stable","23704"
"8150","KCNE5",-1.19670852416625,3.1637400743493,-2.54825379405727,0.0167635695887471,0.150734846281477,-3.45776058782083,"DOWN","23630"
"8151","KCNF1",-0.388235989976729,5.84573828006271,-0.835391233769715,0.410756172828008,0.694741139055016,-6.03600978311815,"stable","3754"
"8152","KCNG1",-0.620656735714032,4.90216083101265,-1.49342558776009,0.146805287100406,0.438587259823298,-5.30418386334499,"stable","3755"
"8153","KCNG2",-0.230165378715721,2.43314669284271,-0.906989399485218,0.372356491764084,0.663871965131078,-5.97490912751198,"stable","26251"
"8154","KCNG3",-0.785635981960763,5.15384742391458,-2.25064719447685,0.0326692390834646,0.212458350850744,-4.04809271878139,"stable","170850"
"8155","KCNG4",-0.593524589085539,4.26769680905547,-1.4303025790915,0.163987519289001,0.460988435890813,-5.39021923087379,"stable","93107"
"8156","KCNH1",-0.966538288679984,4.38916198239688,-2.0102899256241,0.0543846914403308,0.274449306441263,-4.48824611314935,"stable","3756"
"8157","KCNH2",-0.372050228956599,8.28530658267352,-2.1684744616697,0.0390088377537425,0.231472740501818,-4.20248947257691,"stable","3757"
"8158","KCNH3",-0.0707517241885807,8.77571314669387,-0.26175329763356,0.795478354168552,0.922064430290146,-6.34859612403146,"stable","23416"
"8159","KCNH4",-0.827421377167577,4.68567527731824,-1.95053142440033,0.061458020688773,0.290453993344053,-4.59208461547646,"stable","23415"
"8160","KCNH5",-0.92557312578112,5.40097507278455,-2.16456646674254,0.0393361558183078,0.232803087285542,-4.20973341177925,"stable","27133"
"8161","KCNH6",-0.333760643627873,6.16153414508108,-0.86332219344635,0.395489012079654,0.683485320813583,-6.01273837317349,"stable","81033"
"8162","KCNH7",-0.451227919832165,5.93517485088541,-1.57206692328371,0.127465234250121,0.408915841446414,-5.19263150157355,"stable","90134"
"8163","KCNH7-AS1",0.0585531425613364,3.63967033798048,0.100176855044523,0.920936672837571,0.970675535226464,-6.37801591660757,"stable","101929570"
"8164","KCNH8",-0.945219748751152,4.64935996246195,-1.64333116706363,0.111794924102292,0.383358254352987,-5.08746044782897,"stable","131096"
"8165","KCNIP1",-0.478684538806252,4.69015456066747,-0.958054828650607,0.346451362175495,0.644177211916683,-5.92845042231978,"stable","30820"
"8166","KCNIP2",-0.083731725097774,6.92975800100706,-0.430693603213138,0.670075818616278,0.862403605514263,-6.28993839657069,"stable","30819"
"8167","KCNIP2-AS1",-1.50468313924189,5.70242719983748,-3.47174983674447,0.00173944633786032,0.0437208789161952,-1.38302609437172,"DOWN","100289509"
"8168","KCNIP3",-0.320069231050805,6.19470792159469,-0.987649922484961,0.332005587960825,0.632064020127262,-5.90043895628417,"stable","30818"
"8169","KCNIP4",-0.850449290168975,5.66746815788389,-2.05134049182926,0.049950670347738,0.263244659399971,-4.41558477764661,"stable","80333"
"8170","KCNJ1",0.0777100354333236,5.23119845238901,0.180664005230039,0.857967089269971,0.947792267291529,-6.36663658367777,"stable","3758"
"8171","KCNJ10",0.194428081452135,3.85586754249506,0.403408570966597,0.689792967803476,0.872546140444842,-6.30132991187353,"stable","3766"
"8172","KCNJ11",-0.890251979416691,3.2238554396291,-2.01257040650383,0.0541295593490647,0.273890581406788,-4.48423772160095,"stable","3767"
"8173","KCNJ12",-0.317073306829394,5.28570642538056,-0.889264031569111,0.381637773841688,0.67187571627724,-5.9904767879123,"stable","3768"
"8174","KCNJ13",-0.607442934904759,3.16745475511129,-1.46948719308457,0.153142379707116,0.446602742080548,-5.33718292688006,"stable","3769"
"8175","KCNJ14",-0.297063773131666,6.52497026484791,-1.24137347649124,0.225038568203835,0.533313030770012,-5.62840580246708,"stable","3770"
"8176","KCNJ15",-0.784822810352421,7.71751181218994,-2.14684477451809,0.0408515358946326,0.237895316344188,-4.24246808756984,"stable","3772"
"8177","KCNJ16",0.142825088525029,11.0519862101008,0.429853700250234,0.67067928680994,0.862657358528886,-6.29030002486725,"stable","3773"
"8178","KCNJ2",0.745766192004259,10.8307067403384,4.2042494132226,0.00025306839693084,0.0142643373583718,0.425778871479058,"stable","3759"
"8179","KCNJ2-AS1",0.46520624938288,6.41241204486875,1.82792430690965,0.0785203132980494,0.326266943434424,-4.7977043363007,"stable","400617"
"8180","KCNJ3",-0.227536002769511,4.38742537953516,-0.436312551412579,0.666044416051496,0.860053144817177,-6.28750120162318,"stable","3760"
"8181","KCNJ4",-0.277449375406669,4.56161766651435,-0.581967106972245,0.565368766778735,0.802302057121747,-6.2135131584077,"stable","3761"
"8182","KCNJ5",0.295586355670669,7.55243915934947,1.32913223215019,0.194816528084279,0.50015535428184,-5.52142955890204,"stable","3762"
"8183","KCNJ6",-0.360173053514051,4.58618784124452,-0.86046589471066,0.397033469022868,0.68474561760168,-6.01515141552102,"stable","3763"
"8184","KCNJ8",-0.809015757903494,4.78003603056867,-1.36392874411217,0.183741272616625,0.48576957678702,-5.47724229498,"stable","3764"
"8185","KCNJ9",-0.297491156343809,5.49084882977274,-0.611452758207526,0.545963179078416,0.790250734887526,-6.1960192072375,"stable","3765"
"8186","KCNK1",-0.285820426751751,11.7939348575406,-1.91918061372787,0.065481064565148,0.300161776770128,-4.645624558426,"stable","3775"
"8187","KCNK10",-0.397820722633419,4.98036856088385,-1.0683467864707,0.294729163904283,0.599633296018251,-5.82005797541188,"stable","54207"
"8188","KCNK12",0.0244970146189813,3.46056992346801,0.0362983891230509,0.971308807169559,0.990216278875012,-6.38240723095274,"stable","56660"
"8189","KCNK13",-0.689223136464726,3.50580177904693,-1.83409881221419,0.0775724060923082,0.324998297149118,-4.78759411745116,"stable","56659"
"8190","KCNK15",-1.0065054607657,3.49472887454794,-1.86704805205706,0.072678786868064,0.315964393739851,-4.73319852156879,"stable","60598"
"8191","KCNK16",-0.607065430010674,4.61969860676966,-1.76710241921898,0.0884007011753299,0.345710230434176,-4.89587207977015,"stable","83795"
"8192","KCNK17",-0.35054152281274,6.49789819375099,-1.22453600201859,0.231222022688711,0.539276597675798,-5.64818912792749,"stable","89822"
"8193","KCNK2",-0.499228214290802,4.00685141019335,-1.06741726520785,0.295141008292934,0.60017854713005,-5.82101692216684,"stable","3776"
"8194","KCNK3",0.0537388978900371,5.87720341045435,0.118644932510164,0.906426207009222,0.966366697190637,-6.37598077786978,"stable","3777"
"8195","KCNK4",-0.260446942654236,2.96179374336863,-0.879664977303977,0.386726028116458,0.676949018171299,-5.99878653582648,"stable","50801"
"8196","KCNK5",0.29058940324819,7.7966136599025,1.70641911900743,0.0992935014600482,0.363797159722432,-4.99119753979034,"stable","8645"
"8197","KCNK6",-0.793008883121599,7.53664444551772,-3.36920317080515,0.00226237956936696,0.0510246081904146,-1.62742162656587,"stable","9424"
"8198","KCNK7",-0.614501870649439,4.39216195640978,-1.37733924432707,0.179606624304855,0.480906247745988,-5.45994773888033,"stable","10089"
"8199","KCNK9",0.21970396685622,5.80996883186678,0.6839728332027,0.499762925107244,0.759971874304783,-6.14942707716036,"stable","51305"
"8200","KCNMA1",0.544524844756168,8.42300057841279,1.97638706531359,0.0583043456686608,0.283200293210617,-4.54744188911027,"stable","3778"
"8201","KCNMA1-AS1",-1.35723406358017,4.24314657450491,-2.79307988314459,0.00943190766717506,0.112054930383033,-2.93945436128267,"DOWN","101929328"
"8202","KCNMB1",-1.00057787587654,5.80710358354525,-2.13308952567104,0.0420635148850604,0.24114565746967,-4.26774593508184,"DOWN","3779"
"8203","KCNMB2",0.648272408248985,9.87178289736235,3.39128759630609,0.00213827171442776,0.0492912977971181,-1.57502336268289,"stable","10242"
"8204","KCNMB2-AS1",0.162596731255199,5.32143409456715,0.310673133164516,0.758411002362301,0.90442267813435,-6.33453127581234,"stable","104797538"
"8205","KCNMB3",-0.181331698164716,6.15487761164707,-0.473121470584415,0.639891265395521,0.845541650537203,-6.27076620142779,"stable","27094"
"8206","KCNMB4",-0.648665022105697,5.87171200597775,-1.44897629290823,0.158745211453614,0.454472705001411,-5.36509682800532,"stable","27345"
"8207","KCNN1",-0.434435329534919,5.65376951639092,-0.869846190274948,0.391975758246285,0.680542465756825,-6.00719846520143,"stable","3780"
"8208","KCNN2",0.0993053720814068,4.35067359023451,0.204830009495078,0.839225904487223,0.939317067407718,-6.36194962151031,"stable","3781"
"8209","KCNN3",-0.249360147789167,9.38820845149272,-0.824197649618481,0.416977058315381,0.699603407560403,-6.04513227379232,"stable","3782"
"8210","KCNN4",-0.637536836416573,6.43448557510951,-1.63697502902683,0.113124226412791,0.385572928031901,-5.09699580397385,"stable","3783"
"8211","KCNQ1",-0.0778701088298916,9.49878743486783,-0.467353841262692,0.64395926418445,0.847558062026429,-6.27347650727966,"stable","3784"
"8212","KCNQ1-AS1",-0.016582361961718,5.52958444608507,-0.0328079565975686,0.974066655446943,0.991266210236152,-6.382528753442,"stable","338653"
"8213","KCNQ1DN",0.222292233053119,4.79713318191591,0.436799414138756,0.665695585661803,0.85987424509358,-6.28728856088798,"stable","55539"
"8214","KCNQ1OT1",0.143063564243575,7.265313496854,0.380067566886837,0.70683899179463,0.881022977995936,-6.31049036715412,"stable","10984"
"8215","KCNQ2",-0.353109323581839,5.02142833595892,-0.908233020281714,0.371710899987214,0.663354028776263,-5.97380604734896,"stable","3785"
"8216","KCNQ3",-0.05960289999451,6.26292841172535,-0.176418734121175,0.861268454706925,0.948823536707626,-6.36739942074539,"stable","3786"
"8217","KCNQ4",0.250175917588897,5.61002939387955,0.630146591885867,0.533843064110069,0.781240855371522,-6.18449285164523,"stable","9132"
"8218","KCNQ5",-1.01413035025377,3.41278103314789,-1.40132722037863,0.172393310052039,0.471359008428,-5.42864729610327,"stable","56479"
"8219","KCNRG",0.245407504014844,12.4987466157169,2.95453162635066,0.00638257775878799,0.0913887008948765,-2.58365360577145,"stable","283518"
"8220","KCNS1",0.466591104735454,6.17315461517065,1.57247155592148,0.127371405428207,0.408677677644302,-5.19204520635161,"stable","3787"
"8221","KCNS2",-0.957452044281788,4.92607633105306,-1.92685203722238,0.0644760109653642,0.297588172734387,-4.63258381083014,"stable","3788"
"8222","KCNS3",0.0810586026783549,7.65511354195958,0.31830021955104,0.752681797128529,0.901972982462828,-6.33212329141435,"stable","3790"
"8223","KCNT1",0.356949553362026,5.02611682123986,0.714549188565848,0.480959272929618,0.747468922912826,-6.12827292941086,"stable","57582"
"8224","KCNT2",-0.119571901161499,4.77187761679796,-0.206678960024113,0.837795816493131,0.938572458580157,-6.36156689266312,"stable","343450"
"8225","KCNU1",-0.908080753135421,3.66465483908376,-1.67780572886407,0.104809828878118,0.372177472349838,-5.03522017119202,"stable","157855"
"8226","KCNV1",-1.48115347987114,4.07583709766637,-2.91611591803152,0.00700933696482558,0.0960120660419932,-2.66924328547153,"DOWN","27012"
"8227","KCNV2",-1.35946884852724,4.5032923176885,-2.07189055099245,0.0478535038994226,0.257166357122554,-4.37881065043347,"DOWN","169522"
"8228","KCP",-1.29268269667827,5.8859590761817,-2.78079556035917,0.00971298345086453,0.114352291620731,-2.96609295722402,"DOWN","375616"
"8229","KCTD1",0.199670714171221,11.6128124268292,1.31429226440758,0.199694384014603,0.505434003493493,-5.53997076099223,"stable","284252"
"8230","KCTD10",0.0199828757248337,9.95450040190711,0.19996526182287,0.842991254725917,0.941208646298747,-6.36294023596605,"stable","83892"
"8231","KCTD11",0.26738199861115,8.82176543645518,1.58067211586071,0.125482001147708,0.405661664953122,-5.18013602821494,"stable","147040"
"8232","KCTD12",0.484356339513567,13.3734340633005,3.84530507736205,0.000656840249710742,0.0251329676842872,-0.472228402649338,"stable","115207"
"8233","KCTD13",0.242216398481384,8.30209119947467,1.12432037820721,0.270675448279108,0.578681293317729,-5.7609074435513,"stable","253980"
"8234","KCTD15",0.473765501743795,8.84565648424865,2.60782421874132,0.0146041845466508,0.140208236544974,-3.33417785511451,"stable","79047"
"8235","KCTD16",0.111114870247652,4.50452754764124,0.212498344223537,0.833298473208525,0.937006023180955,-6.36033991900381,"stable","57528"
"8236","KCTD17",-0.153643488198585,5.98489606134441,-0.366186897233533,0.717050894135142,0.884997678130944,-6.31568198040641,"stable","79734"
"8237","KCTD18",0.0602761578193025,10.4765270463758,0.438024547671744,0.664818132469056,0.859214216303398,-6.28675244098848,"stable","130535"
"8238","KCTD19",-0.0303876544286856,3.94224997684844,-0.0608175402357767,0.951947996642023,0.98206056209621,-6.38120763795839,"stable","146212"
"8239","KCTD2",0.0506515503613354,8.55682999784625,0.408329504897669,0.686219937604301,0.87074510907493,-6.29932980200812,"stable","23510"
"8240","KCTD20",0.166344146840936,10.562993349397,1.40211686545576,0.17215980403145,0.471029223830047,-5.42760901007173,"stable","222658"
"8241","KCTD21",0.0395712566688617,7.51842027864161,0.168316355561096,0.867576386285726,0.950647542974569,-6.36880511461678,"stable","283219"
"8242","KCTD3",0.645615602468162,8.98914166603897,3.66004115013989,0.00106778915041361,0.0334477736575507,-0.92759631060628,"stable","51133"
"8243","KCTD4",-0.641214333261426,4.00793391783498,-1.31418051497984,0.199731469887852,0.505434003493493,-5.5401096894955,"stable","386618"
"8244","KCTD5",0.236585201280272,9.07445970129567,1.31518378590163,0.199398708169048,0.505141278135206,-5.53886203746059,"stable","54442"
"8245","KCTD6",0.538996762307384,9.7275986970884,4.12647062215359,0.000311516217874175,0.0162058151227319,0.229746061341927,"stable","200845"
"8246","KCTD7",0.10021149726507,8.38939846258731,0.610729880838181,0.546434733703063,0.790404050086452,-6.19645814953991,"stable","154881"
"8247","KCTD9",-0.0351150748063649,9.33043798274511,-0.273834985001666,0.786274643051924,0.917143750960125,-6.34534476630975,"stable","54793"
"8248","KDELR1",-0.201012449336991,12.1583666275212,-1.08915593060686,0.285615554390307,0.592591914041829,-5.79838996699119,"stable","10945"
"8249","KDELR2",0.358817711462459,11.6022122286847,3.03288340383782,0.00526535882176769,0.0815485640235468,-2.40738151742174,"stable","11014"
"8250","KDELR3",-0.757314101863864,10.5928509893883,-4.38950056038701,0.000153990326162704,0.0105675861329156,0.895144676311114,"stable","11015"
"8251","KDF1",0.246239078245672,8.59122137617847,1.68232573932454,0.103921699525775,0.370558858762377,-5.02830584878073,"stable","126695"
"8252","KDM1A",0.328665696455852,10.2974848657917,2.08888305346555,0.0461787662742579,0.252133937145121,-4.34820376537143,"stable","23028"
"8253","KDM1B",0.11081558510295,10.3084468330014,0.749058203615281,0.460234119743137,0.733547574763643,-6.10332996652651,"stable","221656"
"8254","KDM2A",-0.209385846984331,11.2216650884938,-2.04600532576273,0.0505082636487321,0.264751686501354,-4.42508864671674,"stable","22992"
"8255","KDM2B",0.317340139366431,10.3622290906796,2.41489759538364,0.022710259473981,0.1749746355456,-3.72806454253867,"stable","84678"
"8256","KDM3A",-0.0569809046224918,11.4773617089182,-0.543774694874238,0.591014243321211,0.818490383972857,-6.23491899138945,"stable","55818"
"8257","KDM3B",0.645384541134444,11.141555964249,3.01444247908577,0.00551019550236078,0.083865235910225,-2.44907026909111,"stable","51780"
"8258","KDM4A",-0.130722433071849,9.09044134062908,-0.520145815048885,0.607158668545482,0.827554171122164,-6.24745098726401,"stable","9682"
"8259","KDM4B",-0.285956162602755,10.2813251190657,-1.41233470516943,0.16916076762626,0.467545301300879,-5.41412840949451,"stable","23030"
"8260","KDM4C",-0.126234816473264,9.18973755859477,-1.01523931899855,0.318913913240854,0.62150963826085,-5.87361358317585,"stable","23081"
"8261","KDM4D",0.641318935736688,6.715708726073,1.99187120746993,0.056484404099028,0.279633991056934,-4.52049809343432,"stable","55693"
"8262","KDM5A",-0.0505816788082534,10.070384614683,-0.254850179180159,0.800750698042055,0.924116892324686,-6.35038834142576,"stable","5927"
"8263","KDM5B",0.371138822496215,11.1201557561875,3.41894782463316,0.0019920935716905,0.0470125068920897,-1.50921124991197,"stable","10765"
"8264","KDM5C",0.556522046528071,8.6074187617892,3.03851444618359,0.00519268623031801,0.0809639911337028,-2.39462741614156,"stable","8242"
"8265","KDM5D",-0.208346263032942,9.17143622651191,-0.306748501491483,0.761364541533796,0.905420570475285,-6.33574774859129,"stable","8284"
"8266","KDM6A",0.57916465034997,9.09639302210396,2.62400874573921,0.014063866904551,0.138248416472252,-3.30031131095889,"stable","7403"
"8267","KDM6B",0.0804900153532184,9.18062570411136,0.699454590825185,0.490190880349933,0.753934100992355,-6.13882749342992,"stable","23135"
"8268","KDM7A",0.649317805465145,10.1166424261328,3.64108468500298,0.00112187881345609,0.034724978941129,-0.973807025814465,"stable","80853"
"8269","KDM7A-DT",0.400469627207487,9.06611663600634,3.01219155711898,0.00554081247792108,0.0840672217559197,-2.45415048124235,"stable","100134229"
"8270","KDM8",0.772712244392695,8.05068896223714,5.13268078808233,2.07389501326849e-05,0.0028121793481762,2.7958232270591,"stable","79831"
"8271","KDR",-0.380704632054558,7.75595012800942,-1.81318641812286,0.0808231579750019,0.331242922241853,-4.82172940447041,"stable","3791"
"8272","KDSR",-0.203340630374607,9.81362231446039,-1.46650533545098,0.153946917526258,0.447740219354914,-5.34126174773213,"stable","2531"
"8273","KEAP1",-0.183317250297856,10.3704483929462,-1.24147987956219,0.224999892590376,0.533313030770012,-5.62828001827015,"stable","9817"
"8274","KEL",0.0472620117643441,5.58216341911254,0.129795413095329,0.897680824547235,0.962675266452208,-6.37458588208823,"stable","3792"
"8275","KERA",-0.861289640281909,4.63026502558101,-1.70374971278085,0.0997975802140875,0.364811129915243,-4.99532978880368,"stable","11081"
"8276","KHDC1",0.685030553042186,5.72719953739814,1.27887634975179,0.211715445326602,0.517372334591023,-5.5834797023431,"stable","80759"
"8277","KHDC3L",0.273260415024827,4.64896672936675,0.612763141940051,0.545108919780345,0.789726547531774,-6.19522223514353,"stable","154288"
"8278","KHDC4",-0.0265973351106101,11.6164592242062,-0.174827211690929,0.862506776788755,0.949130518903208,-6.36768073941008,"stable","22889"
"8279","KHDRBS1",0.0777277364946212,12.8707714404572,0.944388463133239,0.353262742169016,0.649147126497842,-5.94111719655227,"stable","10657"
"8280","KHDRBS2",-0.459556446181078,4.45878306650652,-0.835232994233303,0.410843707819084,0.694741139055016,-6.03613955817906,"stable","202559"
"8281","KHDRBS3",0.446378183306834,8.66824440978532,2.61973833283752,0.014204597339856,0.138734227389549,-3.30925915447737,"stable","10656"
"8282","KHK",-0.349536480358451,6.43232652332379,-0.883790563256024,0.384533808549648,0.675094194560529,-5.99522549936088,"stable","3795"
"8283","KHNYN",0.203763995774734,9.83894430723737,1.62924145248508,0.114759303007349,0.388181438789414,-5.10855690256197,"stable","23351"
"8284","KHSRP",0.439909505705572,10.4129234130015,2.88651953547514,0.00753152099070971,0.100141868010316,-2.73479557044709,"stable","8570"
"8285","KIAA0040",0.343527521078606,8.69169446412459,2.81685366241244,0.00890955187051366,0.108798763201486,-2.88772161018867,"stable","9674"
"8286","KIAA0087",0.267675334013069,3.49035380366427,0.519703376955443,0.607462939430436,0.82757995507578,-6.24768044264049,"stable","9808"
"8287","KIAA0100",0.0173228434428605,10.6505191754705,0.148387021666216,0.883129007081125,0.957231638474902,-6.37198208126214,"stable","9703"
"8288","KIAA0232",0.093621360319343,11.9701196980435,0.550124029930711,0.586711827876457,0.815890024873926,-6.2314586944978,"stable","9778"
"8289","KIAA0319",-0.42441989741684,9.17673527656829,-1.93618747676007,0.0632710989303746,0.294897601851089,-4.61666159567062,"stable","9856"
"8290","KIAA0319L",0.329767892136884,11.2124727303473,2.07257980616708,0.0477845379385777,0.257084580845351,-4.37757265774545,"stable","79932"
"8291","KIAA0408",-0.62552774216148,2.72825759838701,-1.02683691789333,0.31351853058173,0.616923560176953,-5.86213302003042,"stable","9729"
"8292","KIAA0513",0.436624750554605,9.54492028440511,3.34697624077547,0.00239430346185257,0.0527454686601567,-1.68002319573485,"stable","9764"
"8293","KIAA0586",-0.354040285076652,8.82522500027605,-2.39174502159333,0.0239215768078062,0.180180332526717,-3.77406160486744,"stable","9786"
"8294","KIAA0753",-0.0899831806459854,10.5899736952469,-1.05344083983408,0.301382652577547,0.605493537949998,-5.83534336806348,"stable","9851"
