,logFC,AveExpr,t,P.Value,adj.P.Val,B
PINX1-DT,4.98133888845324,5.01487758775004,16.8165399886946,6.3375673352255e-16,8.48561258888867e-16,26.247787743575
C22orf31,5.72477373805214,5.94100276033165,16.8159493902228,6.34312455563725e-16,8.492508309569e-16,26.2468948770836
IFNA13,5.2639164258635,5.65433625091985,16.8130018562571,6.37093466423963e-16,8.5291945687844e-16,26.2424383982043
PDYN,3.40825005087796,3.58818574232842,16.8095560111595,6.40360615937072e-16,8.57238396411652e-16,26.2372276636156
LINC01703,5.41628846962353,5.59177439327701,16.8078476764446,6.41986773501131e-16,8.59360158407482e-16,26.2346440192079
ZNF668,4.76661417406547,5.08787467055581,16.8032365459279,6.46397428701596e-16,8.65208723057403e-16,26.2276691420923
PIANP,5.3918657531204,5.8896603550066,16.8013816073804,6.48180541604312e-16,8.67539774103365e-16,26.2248628707755
GPR143,5.89798416310348,5.60030450475224,16.8009897816517,6.48557845068682e-16,8.6798907902379e-16,26.2242700577354
IYD,5.05684746102959,5.23378811797214,16.7964938198101,6.52903449612623e-16,8.73748910502184e-16,26.2174670481439
SIGLEC11,5.36407936308426,6.25437634697793,16.794701061322,6.5464463348372e-16,8.76022857199318e-16,26.2147539262369
PTCHD4,5.14733200620111,4.76989333256199,16.7887613921332,6.60447788253049e-16,8.83731752840427e-16,26.2057632015483
LOC100505555,3.09215073111426,3.29684726763767,16.7874230208737,6.61762721282897e-16,8.85434446601064e-16,26.2037369704382
LINC00424,5.40925398724855,6.06194963714421,16.786726779497,6.62447839086186e-16,8.86294287117041e-16,26.2026828395111
FLRT1,5.28707805548162,5.26667789617417,16.7821843935211,6.66935678828165e-16,8.92241383334179e-16,26.1958046156211
AEBP1,4.87313925286558,4.97590643104303,16.7770389580211,6.72057294903008e-16,8.9903554256278e-16,26.1880113254475
SP140,6.12278467665976,6.08470484984205,16.7739369066369,6.75164605269413e-16,9.03134393121986e-16,26.1833119697511
UPK3A,2.90679191118768,3.22008924625074,16.7736364475188,6.75466361269513e-16,9.03480106995228e-16,26.1828567594213
OXT,4.51025751600299,4.4297521493611,16.7729212396464,6.76185217005159e-16,9.04383638746098e-16,26.1817731564968
FAM171B,6.14346595423766,6.16321787002679,16.772240789733,6.76869871303052e-16,9.0524131387424e-16,26.1807421785318
ARR3,5.6618019692914,5.9591714047111,16.770456588849,6.78668500017031e-16,9.07588605599699e-16,26.1780386929529
ITGB1-DT,5.06526068199406,5.36359082637186,16.7695312794688,6.79603235825193e-16,9.08780379833675e-16,26.1766365346413
PRKCQ-AS1,5.54281710304798,5.81952120114707,16.7692289485662,6.79908934913025e-16,9.09130893485163e-16,26.1761783862991
KIF1A,5.3537245302916,5.81369605301832,16.7673113381233,6.81851220446421e-16,9.11669561042956e-16,26.1732723009497
RUNX1T1,5.2363207212062,5.14402244677873,16.7578979427162,6.91469230181805e-16,9.24470076906742e-16,26.1590024695206
CLDN20,5.35909479970192,5.26934893801478,16.7577801133883,6.91590505072391e-16,9.2457296487153e-16,26.1588238081239
MGAT5B,5.01044994748107,4.91988792272157,16.7576632143119,6.9171084422714e-16,9.24674588765e-16,26.1586465561887
MYL7,3.29604570956136,3.57007500785601,16.7562267576432,6.93191340228078e-16,9.2659433202013e-16,26.156468397508
SULT4A1,3.70583813052554,4.33211295765264,16.7556506015356,6.93786079944811e-16,9.27329907727361e-16,26.1555947036442
LOC100506406,5.28795977702708,5.25324365594536,16.7487405786476,7.0096020190714e-16,9.3685897444979e-16,26.1451142295687
PNCK,5.10543354885872,5.3186463548261,16.747669878483,7.02078663738602e-16,9.38293727284735e-16,26.1434899638414
LINC00824,5.55673317585965,5.53094164111002,16.7473365052787,7.02427284341394e-16,9.38699507137926e-16,26.142984214479
LELP1,5.61533738938137,5.70944713773133,16.7457880758115,7.04048880222916e-16,9.40806286139539e-16,26.1406350318516
SYT1,5.10251805583448,5.38591580295294,16.7456597825506,7.04183408999187e-16,9.40925784829375e-16,26.140440384885
BMP6,6.36220903766683,6.34951022134282,16.7441308944949,7.05788652347149e-16,9.4301030263009e-16,26.138120653423
NYX,5.40818048807382,5.56082259703385,16.7438418094228,7.0609259962092e-16,9.43355991885471e-16,26.1376820139723
ADAM21,4.62633234024532,4.826968480268,16.7435317449068,7.06418755246008e-16,9.43731305836464e-16,26.1372115344972
LGALS12,4.95158152218344,5.30811950678364,16.7426362576733,7.07361588959647e-16,9.44930362353599e-16,26.1358527165502
DYNC1I1,5.65240343357379,5.72773902578932,16.740005390118,7.10139085066208e-16,9.48579945745373e-16,26.1318602649983
ABHD16B,2.35256397376558,2.59653469557924,16.7361642186069,7.14214592813523e-16,9.53962791169456e-16,26.1260301707666
PCDHB6,4.82019750861212,4.77900936953411,16.7326529891912,7.17961172676289e-16,9.58905632802352e-16,26.120699866735
DAND5,5.38183895723907,5.40287257050438,16.7308116499412,7.19934044272408e-16,9.61479036656486e-16,26.1179041994355
LEFTY1,5.79651591264085,5.63956272817675,16.7291222047798,7.21749098990786e-16,9.6384135854217e-16,26.1153389202803
ADCYAP1R1,5.17083603511556,4.93256878904622,16.7264858092955,7.24590961051226e-16,9.67574513822612e-16,26.111335338519
LOC101929480,5.90426176232358,5.53321159601052,16.7241773381129,7.27088835767604e-16,9.7084788093854e-16,26.1078292972214
GAL,4.75928981753926,4.98195318545754,16.7229349469416,7.28436842645961e-16,9.72585562321923e-16,26.1059422185224
CBLL2,5.65548840271532,5.77844829508542,16.7208868006284,7.30664742108784e-16,9.75497750535866e-16,26.102831011883
IL18RAP,6.03131446454393,6.03229708866604,16.7207204417417,7.30846010162475e-16,9.75677318999779e-16,26.1025782926687
LOC102723678,4.95905499090827,5.37671864325517,16.7188396521147,7.32898592235498e-16,9.78354903456422e-16,26.0997209980996
BTG1-DT,6.10896787385128,6.43086496729617,16.7141407628509,7.38052751770824e-16,9.85172212389976e-16,26.0925812572585
FGF17,4.59066549198003,5.20686374405671,16.7136111549984,7.38636016571104e-16,9.85887688912755e-16,26.0917764364019
RORB,5.0663154907593,5.53734820157563,16.7133348923425,7.38940457629765e-16,9.86230940251562e-16,26.0913566040873
FRMPD4,5.12367029331414,5.20346031974985,16.7092449036509,7.43462818521782e-16,9.92203257420766e-16,26.085140419959
LINC01686,4.5097463941688,4.63999463398364,16.7086320303673,7.44142941173294e-16,9.93047402210533e-16,26.0842088311916
LOC101927040,4.89881221289138,5.2569454451157,16.7033193809518,7.50065544174284e-16,1.00088700157119e-15,26.0761322051381
HSD17B7P2,5.457572593957,5.76529200686536,16.7012141499061,7.52425934665278e-16,1.00397248794289e-15,26.0729310974073
XKR7,5.32509626469343,5.48627183677235,16.6990744562943,7.5483282992771e-16,1.00711962765105e-15,26.0696772373043
SMIM1,6.20963721216191,5.60523117922604,16.6967304524278,7.57478682192432e-16,1.01058516773668e-15,26.0661122744661
PROZ,5.37792645190376,5.28057963408879,16.6911972119572,7.63762541880015e-16,1.01890357774018e-15,26.0576951640994
WAKMAR2,5.60997804518344,5.38361081599677,16.6803370710896,7.76253018818396e-16,1.03550038228719e-15,26.0411679519559
OTUD7A,5.29056637766695,5.2627548008905,16.676691095697,7.80493497567684e-16,1.04109049528498e-15,26.0356173795691
LOC729815,5.39629419669664,5.68408761606718,16.6724105207729,7.85502613561079e-16,1.04770510351712e-15,26.0290993919287
LINC00491,5.20674842220382,5.59414732222119,16.6707698242029,7.87431346841849e-16,1.05021050746801e-15,26.026600744444
CRYBB3,3.53650872165057,3.80499117547451,16.6704453950703,7.87813311055507e-16,1.05065277090328e-15,26.0261066405984
DLGAP5,5.285370866754,5.78915001959988,16.6654113641849,7.93764682416147e-16,1.05852204069072e-15,26.0184387950128
LOC101927798,5.24125451676264,5.56051730262171,16.6566605347755,8.04220962120856e-16,1.07239742484917e-15,26.0051048473536
PAX6,5.82693770122188,5.76200416045932,16.6550831794941,8.06120815569495e-16,1.07486210241664e-15,26.002700744823
GNG11,6.05622834802877,6.18922551956657,16.6481106662755,8.14574612136477e-16,1.08606477653168e-15,25.9920713840756
RCSD1,6.16682671484215,6.17510249140173,16.6472918247402,8.1557340609991e-16,1.08732696817845e-15,25.9908228406885
SERPINA4,5.51924125978366,5.21671850593747,16.6459957121056,8.17156945815076e-16,1.08936853496032e-15,25.9888464633766
LOC105369199,5.24919794471148,5.53277121405773,16.6456789686112,8.17544413433279e-16,1.08981543469937e-15,25.9883634572726
FAM163A,5.02994428433997,5.07611043860899,16.6444396531188,8.19062275003395e-16,1.09176903591597e-15,25.9864735348925
ADAM11,4.90222558300729,5.41435716397571,16.6419367573081,8.22136601290476e-16,1.09579694455162e-15,25.9826563239151
CRYGC,5.19763780589299,5.44146831032856,16.6417051173146,8.22421728605343e-16,1.09610695088256e-15,25.9823030210827
FOLR3,5.41900259862483,5.69800816604626,16.6368976962183,8.28362337524779e-16,1.10395394694276e-15,25.9749696887783
SLC16A1-AS1,5.38509149081542,5.55940038799147,16.6366441541362,8.28676871726457e-16,1.10430258051468e-15,25.9745828810695
BMP2,4.82505795067013,5.12834418701996,16.6355899177685,8.2998603918642e-16,1.10597654250812e-15,25.9729744683463
CCL19,5.54122778923661,5.54364428283738,16.6342259324154,8.31683029516799e-16,1.10816704105381e-15,25.9708933541553
REN,5.18716001996095,5.07484526455652,16.630417435439,8.36440342637288e-16,1.11443469332604e-15,25.9650817379076
GKN2,5.58553762514192,5.92568293593473,16.6290029614522,8.38214358962693e-16,1.1167065822942e-15,25.962923019724
KRT81,4.93545894865552,5.07504125858039,16.6289725301351,8.38252568244996e-16,1.1167065822942e-15,25.9628765748608
FIBCD1,5.29601644708583,5.453093922762,16.627823194069,8.39696982316643e-16,1.11855937967498e-15,25.9611223833571
LOC400622,5.27052675406567,5.12567740246408,16.6246058333099,8.43754051913231e-16,1.1238920336492e-15,25.9562112926884
CALML5,5.62572443546722,5.46751708672627,16.6236738683255,8.4493303228693e-16,1.12539059692076e-15,25.9547885590111
TEX15,5.21915549146733,5.36041768516604,16.6231385093476,8.45611056632181e-16,1.12622177371429e-15,25.9539712518344
NKAIN4,5.11833105501448,5.5783448883731,16.6187557499599,8.51182940274824e-16,1.13357028407363e-15,25.9472794638322
LOC100288590,4.75365690096293,5.213374839247,16.6182912848252,8.51775642294621e-16,1.13428721112922e-15,25.9465702107927
C3P1,5.1995299537654,5.03896572579061,16.6171674032476,8.53211587811616e-16,1.13612690016761e-15,25.9448539385246
ARMC12,5.2814800481953,5.47199302618827,16.6142782576083,8.56914442060177e-16,1.14098475173981e-15,25.9404414925525
SLC16A4,5.79740428602036,6.47200396269607,16.6132364934125,8.58253681581281e-16,1.14269502234659e-15,25.9388502996941
SLC38A4,5.02849443917242,5.10238559830797,16.6129360692871,8.58640293288021e-16,1.14313680909858e-15,25.9383914155748
SELP,5.49287136080124,5.82518207362478,16.6126170087422,8.5905108497883e-16,1.14361072904271e-15,25.9379040574959
LINC01093,5.16538014341328,5.3125740591784,16.6106275035791,8.616171654018e-16,1.14695363097322e-15,25.9348649529158
ASB12,4.73405594704488,4.79080888077993,16.6091514982095,8.63526045883056e-16,1.14942132133046e-15,25.9326100554238
STUM,4.68089000643482,4.77763956451342,16.6081925888652,8.64768520087897e-16,1.15100171405345e-15,25.9311450362036
LOC101927531,5.4840045671578,5.63112231057547,16.6078043796845,8.65272054063061e-16,1.15159844286211e-15,25.93055191089
PRPF39-DT,4.95939789291291,5.34872855188886,16.6075592149718,8.65590205590055e-16,1.15194838409159e-15,25.9301773299994
CPO,5.24168446346677,5.53228548259569,16.6059143224783,8.67727919356928e-16,1.15471964365786e-15,25.9276640199828
MRTFA-AS1,5.3625306492516,5.57368930230995,16.6056907218985,8.68018933088777e-16,1.15503323013765e-15,25.9273223537042
GDF7,4.93185064946213,5.34500588488685,16.603785098496,8.70503176757918e-16,1.1582650215909e-15,25.9244103642298
P2RX7,6.72767169313734,6.89660467715044,16.6029427285975,8.71603662614365e-16,1.15965533223603e-15,25.9231230459605
COL4A4,5.32338533445048,5.17127721332398,16.6003904731421,8.74946754666614e-16,1.16402902849658e-15,25.9192223261718
TRIM17,5.09804034204146,4.85551521556496,16.5971384785839,8.79225609640389e-16,1.16964702641996e-15,25.9142514312912
AKAP4,5.26601871658219,5.4539708653232,16.5929355264281,8.84787748703466e-16,1.17697137113127e-15,25.9078257138175
PIK3C2G,6.00600462541016,5.58696999847228,16.591961505967,8.86081937267616e-16,1.17861778725306e-15,25.9063363784806
LOC101929372,3.9989141664628,4.34724667105387,16.5912761480165,8.86993749868284e-16,1.17975541024878e-15,25.9052883810556
FABP7,4.98162065646944,4.9633363808982,16.5911739050434,8.87129858842294e-16,1.17986122116333e-15,25.9051320357167
RIMS3,5.58752983188709,5.45963082672791,16.5865590597136,8.9329580456426e-16,1.18798604416521e-15,25.8980743749951
LOC105372179,4.56570118638831,4.52008872789188,16.5812461497053,9.00449306846593e-16,1.19742309022397e-15,25.8899470828324
MYCNUT,5.02992637136494,5.3413243635089,16.5807118101691,9.01172029877399e-16,1.19830778808734e-15,25.8891295684742
MMP25-AS1,5.90783274905997,5.89922309992662,16.5795434195988,9.02754429884115e-16,1.20033543124553e-15,25.8873419083356
TASL,6.56110747704562,6.4201387653601,16.5791984786711,9.03222146415566e-16,1.20088078634386e-15,25.8868141217126
NCAN,4.90843172438063,5.16310994639546,16.5756156634098,9.08095032579371e-16,1.20728260066727e-15,25.881331585433
VGLL1,5.07204425676736,5.1916925567145,16.5724965986786,9.12359298704425e-16,1.21287451026392e-15,25.8765578799142
ADAMTS18,5.68623366047092,5.56350322972556,16.5715032098458,9.1372176156079e-16,1.21460834648153e-15,25.875037346365
GPR37,5.87569129049003,5.85286666814644,16.5700301780135,9.15745940133856e-16,1.21722152297372e-15,25.8727825041671
TNFSF8,5.25046905664537,5.66989238939753,16.5692755718019,9.16784682400869e-16,1.2185245950718e-15,25.871627325807
KRTAP1-1,5.06934139125483,5.12238999962848,16.5683575212982,9.18050053167409e-16,1.22012870033627e-15,25.8702218811478
DBIL5P,5.40982669249893,5.36811253707327,16.563033999075,9.25423244686175e-16,1.22984964521869e-15,25.8620707981466
CD226,4.92699478188092,5.07267217030599,16.5606529498822,9.28740824548717e-16,1.23417995297378e-15,25.8584243514062
TTTY5,5.4121118168899,5.58161362091207,16.5592812722353,9.30657595943038e-16,1.23664832908049e-15,25.8563235011307
OOEP,5.06683825662576,5.51459044836583,16.5578363316238,9.32681165321749e-16,1.23925829379927e-15,25.8541102830293
PEX5L,4.44963616370939,4.71225844230779,16.555523029886,9.35930302208952e-16,1.24349624026768e-15,25.850566655228
UTF1,5.45465282924735,5.59779009043215,16.5554225263013,9.36071728828122e-16,1.2436049421647e-15,25.8504126894902
KRBOX1-AS1,5.69820298246859,5.51531111721104,16.5541998448447,9.37794030814104e-16,1.24581374623305e-15,25.8485395483227
SYT5,5.73599014448929,5.77030337850334,16.5537883121747,9.38374462971114e-16,1.24650544708713e-15,25.847909056306
LINC02350,5.39000299958144,5.31810372732843,16.5521170890781,9.40735399180716e-16,1.24956207167376e-15,25.8453485092559
LRRC2,5.55654991815035,5.78985871422016,16.5507350727888,9.42692408685854e-16,1.25208181256792e-15,25.8432309025889
SFTA1P,5.57233332341831,5.48959451044684,16.5498228648619,9.43986448259847e-16,1.25372073361325e-15,25.8418330821841
ATCAY,4.8434192806714,5.35269697606495,16.5473724093276,9.47471709215213e-16,1.25826945048366e-15,25.8380778085154
SBSN,4.73944111265441,4.8282508435468,16.5459214395882,9.49541674538465e-16,1.26093815494726e-15,25.8358540054741
ITGA2B,5.34633916500184,5.57476711843014,16.5455479053371,9.50075317423014e-16,1.26156649940035e-15,25.8352814881959
ZC3H12B,5.67869559525719,5.549325577076,16.5377570884433,9.61276435270861e-16,1.27635876989694e-15,25.823337989057
HBG2,10.5286681020817,10.045510627415,16.53746292871,9.61702021888968e-16,1.27684258770748e-15,25.8228869425233
MND1,5.34703355004589,5.12830395178843,16.5337578375857,9.67079199850509e-16,1.28390010610165e-15,25.817205202999
HROB,5.09541411859421,4.76932008979624,16.52980920677,9.72844028789183e-16,1.29147134130448e-15,25.8111488142599
MTBP,6.00504461227308,5.70053693315834,16.5296866394521,9.73023538819768e-16,1.29162745398689e-15,25.8109608016412
TRAV39,4.83667127128805,5.26901389963868,16.5271149179976,9.76797941259028e-16,1.29655523640299e-15,25.8070156282459
LINC02483,5.02410702341404,5.08625695308097,16.5158802039039,9.9346486683184e-16,1.31859422648211e-15,25.7897748370818
CDCA8,5.37642446594271,5.44669903949678,16.5124375727101,9.98630678053274e-16,1.3253663213657e-15,25.7844897963857
IGSF9B,5.40944735683029,5.54891968710358,16.5120268219822,9.99248877010953e-16,1.32610242189583e-15,25.7838591601907
LINC00928,5.30452854673738,4.90556284581203,16.5111931850183,1.00050475525489e-15,1.32768463864432e-15,25.7825792151858
SNTG1,4.76381457049616,4.86063373637838,16.5093651153985,1.00326446348298e-15,1.33126213186502e-15,25.7797722528436
CD40LG,5.4694023519479,5.24412429346018,16.5089456678686,1.00389878247608e-15,1.33201910576963e-15,25.7791281630557
H2AC13,6.31428691782539,6.25131473806718,16.5060625635289,1.00827004930275e-15,1.33773402242139e-15,25.7747005898711
GALK1,5.16605151445667,5.53816672145003,16.5045009594516,1.01064590697844e-15,1.34080094825973e-15,25.7723021678399
CYP2C19,4.84555310599372,5.58798576605873,16.5044274689341,1.01075785941844e-15,1.340864203433e-15,25.7721892911913
LOC284898,5.08918458722679,4.97373296476895,16.5008402471768,1.01623809160785e-15,1.34804851956018e-15,25.7666790371672
GRIP2,5.21238269064655,5.65242750036866,16.498467184197,1.0198803052801e-15,1.35279392985463e-15,25.7630332714435
SKA1,4.7665719057616,4.48717515545197,16.4931784351189,1.02804616225513e-15,1.36353862527602e-15,25.7549065114261
LRRC63,5.7047418964497,5.60679462639185,16.4928251800208,1.02859399088803e-15,1.36417850209193e-15,25.7543636168643
TUBB1,5.96266184481668,5.80558316562325,16.4867774281031,1.03801978080294e-15,1.37653259401714e-15,25.7450677042427
TRAV8-1,5.21131003980886,5.24364579728201,16.4867638951318,1.03804097253752e-15,1.37653259401714e-15,25.7450468996858
LINC01505,5.14758442969999,4.81387681772131,16.4830596740459,1.04385837557037e-15,1.38415899263643e-15,25.7393517720692
ABRA,4.51629659041122,4.76987132181702,16.4823573109706,1.04496521570669e-15,1.3855385998521e-15,25.7382717885511
C19orf81,4.83326685020827,5.1825647911927,16.4800303669039,1.04864087181604e-15,1.39032385559747e-15,25.7346935028219
RNF212,4.44949871775522,4.66787546040137,16.4781079638159,1.05168758743899e-15,1.39427468538079e-15,25.7317369837499
LOC441204,5.07144468096021,5.60720796778116,16.4780158310345,1.05183383328922e-15,1.39437995997202e-15,25.7315952827976
NMBR,5.88075173169587,5.62788747054184,16.4778991127977,1.05201913473254e-15,1.39453699255243e-15,25.7314157682607
GATA3-AS1,3.4045396788799,3.53837851607633,16.477637120728,1.05243519520545e-15,1.39499987561955e-15,25.7310128163185
NNMT,5.48549081752176,5.42201757583579,16.4773455661366,1.0528984027503e-15,1.39552518921072e-15,25.730564389956
HHIPL1,5.35920870773745,5.59385195331794,16.4772578295158,1.05303783558788e-15,1.39562132812619e-15,25.7304294450906
MT1M,6.28012298914066,5.08303894115805,16.4754264068302,1.05595272941527e-15,1.39939561942964e-15,25.7276124547945
RPL10L,5.76676901924532,5.50507110592135,16.4746659455825,1.05716552829397e-15,1.40091388244101e-15,25.7264426790367
LOC102723493,5.16260572839278,5.48852550779033,16.4734522226044,1.0591041802937e-15,1.40339376329314e-15,25.7245755814573
S1PR5,5.17677416484063,5.1500102367238,16.4719947475562,1.06143702632581e-15,1.40639563310315e-15,25.7223333614638
GALR3,5.2092897897969,5.49723421244586,16.4700941127627,1.06448717523375e-15,1.4103474818828e-15,25.7194091212523
ZNRF2P1,5.3581961772976,5.54916318569745,16.4692615649551,1.0658261031037e-15,1.41203176242772e-15,25.7181281072045
ZNF213-AS1,5.96215252116799,5.98068085519789,16.4689703806625,1.06629480483524e-15,1.41256300599904e-15,25.717680058599
LOC105373618,5.7805815651052,5.75695046507061,16.4668909775749,1.06964809020579e-15,1.41691526178635e-15,25.7144802633544
CACNG2,5.49536624897781,5.22959348056756,16.466473929963,1.07032193982877e-15,1.41771786087034e-15,25.7138384675718
ERVV-1,5.32371691188056,5.28355832158988,16.4577089904885,1.08458592053667e-15,1.4365203145347e-15,25.7003469097613
TAS2R1,5.16857116054655,5.50198668777343,16.4488535704255,1.09919668951428e-15,1.45577966840064e-15,25.6867099351046
GNAO1-AS1,4.70308898469512,5.0763302279355,16.4478214765203,1.1009127472163e-15,1.45795986367208e-15,25.6851201518873
LINC01007,5.85333281786814,5.76684898776729,16.4473766977642,1.10165313196311e-15,1.4588477617757e-15,25.6844350121802
LOC102724929,4.68013660928048,4.95770730909057,16.4463776300172,1.10331806976651e-15,1.46095979507895e-15,25.6828959857387
LOC105373714,5.59498437885762,5.5954462153895,16.444808792473,1.10593777207464e-15,1.4643357324842e-15,25.6804790915011
ULBP1,5.2353578437916,5.64182433217049,16.443154172585,1.1087076806649e-15,1.46791011195221e-15,25.6779298338761
GABRA4,5.17807076223106,5.54217514887586,16.4420939600397,1.11048629115305e-15,1.47017165922293e-15,25.6762962607113
KRTAP7-1,4.88710100860406,5.0869862951744,16.4419946934478,1.11065297144355e-15,1.47027144323935e-15,25.676143306427
LOC101928551,5.5095840323372,5.53657822965213,16.441965131407,1.11070261458404e-15,1.47027144323935e-15,25.6760977557978
FGF5,5.82831112475934,5.55674542314683,16.4404007161735,1.11333298950922e-15,1.47365984564059e-15,25.6736871304714
CBLC,5.73885913037389,5.50689601383711,16.4388805082793,1.11589520088521e-15,1.47695759934446e-15,25.6713444398484
LOC100505912,5.59710658997541,5.51359344099812,16.4387055512124,1.11619047027127e-15,1.47716381669558e-15,25.6710748135293
DNM1P41,5.53965211630488,5.61886570180377,16.4387042785111,1.11619261846367e-15,1.47716381669558e-15,25.6710728521607
BRME1,5.62459426028781,5.6473485927635,16.4367966567383,1.11941729941839e-15,1.48133737395918e-15,25.6681328595669
GHSR,4.87097513652675,4.72762066116424,16.4360246716361,1.1207250122428e-15,1.48297381741782e-15,25.666943008335
LGI2,3.70011845253207,3.99906405293932,16.4347605112878,1.12286986026244e-15,1.4857177031011e-15,25.6649944718643
SDS,6.48350481895836,6.51015038400247,16.4339465500796,1.12425311814745e-15,1.48745361179554e-15,25.663739791275
ZNF646,5.42922822288222,5.70137000162186,16.4337981972667,1.12450542075491e-15,1.48769307424623e-15,25.6635111071842
ADAMTS2,5.27808646584564,5.24682993761127,16.4316160176123,1.12822340469254e-15,1.49251722693062e-15,25.6601471026435
PTPRH,4.93908828181445,5.97671423457817,16.4308855686047,1.12947077426594e-15,1.49407262017222e-15,25.6590209731084
KRT9,5.61224516041756,5.79705650557683,16.4300411864703,1.13091448023122e-15,1.49588751500024e-15,25.6577191409757
OR4D2,4.50808711324212,5.16915798211222,16.4279921888988,1.1344257429346e-15,1.50043681285118e-15,25.6545598504998
SMTN,6.04779823450915,5.79217586887399,16.4262653688827,1.13739365143319e-15,1.50426691747174e-15,25.6518970589907
PCDHB1,4.5979152576669,5.15080983606232,16.4257427566462,1.13829345240104e-15,1.50536152164758e-15,25.6510911339105
PHKG1,5.70260225320976,5.76868217289614,16.4242757054623,1.14082326098877e-15,1.50861149028574e-15,25.6488286657102
ZNF414,6.17512515168145,6.52128126241881,16.4237861304223,1.14166878476269e-15,1.50963390934393e-15,25.6480736113159
EML2-AS1,5.33943609930547,5.05514480839635,16.4224949424346,1.14390184618454e-15,1.51249082995956e-15,25.6460821666308
XIRP1,3.53597545645831,3.6011562934671,16.4206866807612,1.14703675471257e-15,1.51653975390162e-15,25.6432929996785
FAM163B,4.85740110167165,4.86175432652061,16.4197067066428,1.14873940255617e-15,1.51869463980525e-15,25.6417813232447
ADAMTSL5,4.862478634803,5.01022784508988,16.4143150864272,1.15815384281125e-15,1.53104400663635e-15,25.6334630269462
RYR3,10.6229648921384,9.87659062349391,16.4136691849018,1.15928700162908e-15,1.53244490102559e-15,25.6324663634623
DES,5.4300500207815,5.76384061630828,16.4128043787008,1.16080599690816e-15,1.53435561727796e-15,25.6311318657494
GTSF1,5.65253525258637,5.89635051165858,16.4121489535377,1.16195859294319e-15,1.53578181487461e-15,25.6301204282336
OLAH,4.78220391578159,5.25136771637463,16.4105798057686,1.16472281947082e-15,1.53933781816917e-15,25.6276988163753
BVES,4.14721537658968,4.9306695746109,16.4096048246652,1.16644377720154e-15,1.54151463828572e-15,25.6261940634781
PDE1C,5.76702841777375,5.96385352659665,16.4063128444227,1.17227394916798e-15,1.54912137375957e-15,25.6211127770627
LOC105370622,3.68037129814357,3.74406469634443,16.4055947671519,1.17354967514548e-15,1.55070897662054e-15,25.6200042858748
ENPP1,5.53499090950049,5.20112426058988,16.4044874422743,1.1755197448491e-15,1.55321381449376e-15,25.6182948357682
ACSM1,6.62450674329362,6.67263667250897,16.4037046343323,1.17691451948155e-15,1.55495824606866e-15,25.617086305243
AOX3P-AOX2P,4.39878404863714,4.17758995934793,16.4019499149475,1.18004722058268e-15,1.55899848747995e-15,25.6143771224573
CARMN,6.26243537435092,6.21503145572213,16.4014905868732,1.18086868094813e-15,1.5599849557966e-15,25.6136679068931
MPZ,5.04171905001111,5.3625763929558,16.3970142656613,1.18890511451316e-15,1.57050202614915e-15,25.6067554659966
KRT31,5.26130063113771,5.31890061322357,16.3956505437268,1.19136464583113e-15,1.57365133856712e-15,25.6046492592472
CLDN17,4.85660726516145,4.97456902130239,16.392736460471,1.19663795406733e-15,1.58051668235217e-15,25.6001480962756
SLC7A14-AS1,5.45286597678663,5.0309861684546,16.3902245321976,1.20120287535581e-15,1.58644558025278e-15,25.5962675719829
OR6W1P,2.62366650254932,2.73801746395321,16.386673006125,1.20768777636408e-15,1.59490931129375e-15,25.5907801839534
LOC105378726,5.05501001081739,5.19176628981069,16.3838869294551,1.21280031664658e-15,1.60155970413223e-15,25.5864747763081
TREM2,6.59929385521294,7.59675260444883,16.3836642141772,1.21320997027986e-15,1.60199926577495e-15,25.5861305811792
MIR3945HG,6.13472603912493,6.45569005338914,16.3832030504021,1.21405867112433e-15,1.60301848082251e-15,25.5854178635366
RBMY2BP,5.4089996246595,5.05814301438473,16.3802585922733,1.21949197246805e-15,1.61009059740702e-15,25.5808668762311
EIF1AY,9.00999110736043,9.37583785044597,16.3794283532658,1.22102851796411e-15,1.61201727260899e-15,25.5795835253794
ZNF578,4.83852630417427,4.86283029426935,16.3774207508048,1.2247523128056e-15,1.61683115546102e-15,25.5764800265376
ANKRD55,4.99311753940566,5.2757001120066,16.3767689421654,1.2259638392774e-15,1.61832812041288e-15,25.5754723443217
LOC100506207,5.43371275096617,5.57498546674592,16.3764732076467,1.2265139336976e-15,1.61895183073707e-15,25.5750151339727
LOC105370752,5.70484855213618,5.46525621416523,16.3737864942944,1.23152317361087e-15,1.62546099252626e-15,25.5708611140034
PITPNM2,5.4460014298787,5.47036529110868,16.372507970009,1.2339143341962e-15,1.62851400265712e-15,25.5688841426
KIF25-AS1,5.17477272444641,5.17863441174093,16.3704772508844,1.23772215143972e-15,1.63343620466444e-15,25.5657437921161
TMEM252,5.56873454664307,5.5063832009077,16.3695633636061,1.23943974754635e-15,1.63559946949915e-15,25.5643304292052
GZMK,5.19167586318625,5.18646201078584,16.3684519145476,1.24153196804349e-15,1.63825679426459e-15,25.5626114398788
LINC00652,4.11049660865515,4.33654397909995,16.3670965721316,1.24408823808115e-15,1.64152607822712e-15,25.5605151075837
PMP2,4.33305719013334,4.66869115689911,16.3641028309421,1.24975393038594e-15,1.64889745103159e-15,25.5558841181017
